STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE
48,157,672001,8542,29.656935,-95.609422
48,157,672002,6279,29.641722,-95.589668
48,157,672100,4386,29.612967,-95.625359
48,157,672200,3031,29.628616,-95.629099
48,157,672301,7796,29.657069,-95.636975
48,157,672302,9225,29.643444,-95.632349
48,157,672400,8751,29.671327,-95.633595
48,157,672500,7458,29.686014,-95.655085
48,157,672601,10258,29.695951,-95.675741
48,157,672602,6332,29.685125,-95.674012
48,157,672701,14078,29.669341,-95.660272
48,157,672702,6942,29.642354,-95.668628
48,157,672800,8069,29.623613,-95.669814
48,157,672900,28537,29.688473,-95.720114
48,157,673001,8459,29.743615,-95.760762
48,157,673002,7617,29.722203,-95.741465
48,157,673003,12920,29.715388,-95.759845
48,157,673101,33201,29.737525,-95.810495
48,157,673102,15344,29.718367,-95.789395
48,157,673200,5677,29.730942,-95.897784
48,157,673300,4699,29.659521,-95.916097
48,157,673400,14932,29.645037,-95.779185
48,157,673500,8541,29.640333,-95.733722
48,157,673600,6966,29.615025,-95.731101
48,157,673700,2209,29.621304,-95.708198
48,157,673800,9342,29.589146,-95.697372
48,157,673901,8763,29.593473,-95.668174
48,157,673902,5679,29.593153,-95.649302
48,157,674000,7972,29.585098,-95.618829
48,157,674100,6922,29.579736,-95.599773
48,157,674200,5600,29.572276,-95.624651
48,157,674300,8794,29.566022,-95.577796
48,157,674400,10074,29.555398,-95.606785
48,157,674501,6603,29.527256,-95.534857
48,157,674502,16767,29.491156,-95.505923
48,157,674601,3762,29.555656,-95.680158
48,157,674602,7641,29.548807,-95.662548
48,157,674603,5999,29.542642,-95.691205
48,157,674604,4607,29.548953,-95.717177
48,157,674700,11165,29.569036,-95.717104
48,157,674800,5645,29.566092,-95.770798
48,157,674900,5543,29.588108,-95.772836
48,157,675000,3224,29.563792,-95.795774
48,157,675100,9099,29.550587,-95.778812
48,157,675200,5623,29.54847,-95.800382
48,157,675300,6679,29.549083,-95.819434
48,157,675400,6298,29.511237,-95.860132
48,157,675500,11151,29.51515,-95.743622
48,157,675600,5808,29.396567,-95.741056
48,157,675700,6808,29.401128,-95.849069
48,157,675800,3392,29.530125,-95.989355
48,159,950100,5385,33.155682,-95.216568
48,159,950200,2763,33.179723,-95.223213
48,159,950300,2457,33.000882,-95.238786
48,161,100,5357,31.762082,-96.158436
48,161,200,1231,31.724881,-96.152086
48,161,300,1212,31.722064,-96.167691
48,161,400,2343,31.801076,-96.395272
48,161,600,4938,31.623543,-96.240576
48,161,700,3139,31.628092,-96.281121
48,161,900,1596,31.640255,-95.949006
48,163,950100,6200,28.92311,-99.051623
48,163,950200,6343,28.898604,-99.110044
48,163,950300,4674,28.671542,-99.17787
48,165,950100,3511,32.93288,-102.566824
48,165,950200,8643,32.717434,-102.699283
48,165,950300,5372,32.717252,-102.652432
48,167,720100,5874,29.541702,-95.21116
48,167,720200,4465,29.515863,-95.185399
48,167,720301,2268,29.519937,-95.199799
48,167,720302,7004,29.499231,-95.213591
48,167,720400,5923,29.49096,-95.198981
48,167,720501,4268,29.49737,-95.14626
48,167,720502,9546,29.486568,-95.119519
48,167,720503,14007,29.483519,-95.144427
48,167,720600,11205,29.447594,-95.100194
48,167,720700,9369,29.494615,-95.095078
48,167,720800,3648,29.46768,-95.070347
48,167,720900,5513,29.456028,-95.061884
48,167,721000,1858,29.460184,-95.026442
48,167,721100,10440,29.474246,-95.03741
48,167,721201,17172,29.514756,-95.05083
48,167,721202,3126,29.505694,-95.025925
48,167,721300,4699,29.517912,-95.082352
48,167,721400,7164,29.533776,-95.050405
48,167,721500,6767,29.54362,-95.055007
48,167,721600,1900,29.522546,-95.004081
48,167,721700,7937,29.503754,-94.98548
48,167,721800,4540,29.489461,-94.932121
48,167,721900,8613,29.40791,-94.988347
48,167,722001,5486,29.413881,-94.921185
48,167,722002,3377,29.401727,-94.930863
48,167,722100,6627,29.40232,-94.908748
48,167,722200,3116,29.390989,-94.900921
48,167,722300,7335,29.389621,-94.923486
48,167,722600,2097,29.388112,-94.963387
48,167,722700,4200,29.384996,-94.990376
48,167,722800,2538,29.364611,-94.964844
48,167,722900,2608,29.363875,-94.979973
48,167,723000,3319,29.373315,-94.983959
48,167,723100,3216,29.389116,-95.008576
48,167,723200,3362,29.365018,-95.01978
48,167,723300,5457,29.392075,-95.074976
48,167,723400,6706,29.400509,-95.122856
48,167,723501,1021,29.355817,-95.072523
48,167,723502,8883,29.362309,-95.117513
48,167,723600,4306,29.339052,-95.034277
48,167,723700,2170,29.344885,-94.995712
48,167,723800,4098,29.327313,-94.942194
48,167,723900,2417,29.458726,-94.621394
48,167,724000,2393,29.302849,-94.827091
48,167,724101,1241,29.290486,-94.79294
48,167,724200,2748,29.315935,-94.770787
48,167,724300,3104,29.30687,-94.78011
48,167,724400,3312,29.298935,-94.784277
48,167,724500,849,29.304259,-94.793265
48,167,724600,1793,29.297615,-94.81001
48,167,724700,1916,29.294399,-94.800108
48,167,724800,1622,29.291632,-94.792794
48,167,724900,1910,29.28657,-94.801175
48,167,725000,2262,29.283136,-94.808217
48,167,725100,1886,29.29144,-94.808972
48,167,725200,1661,29.289604,-94.823534
48,167,725300,1898,29.287177,-94.824236
48,167,725400,3906,29.281808,-94.82081
48,167,725500,1118,29.276345,-94.81772
48,167,725600,3097,29.266881,-94.834555
48,167,725700,2214,29.264857,-94.843115
48,167,725800,3081,29.276607,-94.842247
48,167,725900,2214,29.252236,-94.863637
48,167,726000,1566,29.247759,-94.893596
48,167,726100,2935,29.175813,-94.995698
48,167,726200,2938,29.373272,-94.947006
48,167,990000,0,29.317408,-94.727419
48,169,950100,6461,33.198856,-101.385674
48,171,950100,3899,30.273839,-98.748913
48,171,950200,3991,30.250703,-99.169632
48,171,950300,7104,30.302365,-98.889709
48,171,950400,6092,30.271106,-98.849749
48,171,950500,3751,30.240165,-98.909451
48,173,950100,1226,31.851318,-101.514268
48,175,960100,4054,28.739972,-97.312348
48,175,960200,3156,28.658033,-97.444853
48,177,100,3103,29.652059,-97.383745
48,177,200,4874,29.520727,-97.437626
48,177,300,3520,29.508877,-97.442094
48,177,400,2114,29.509383,-97.455568
48,177,500,3681,29.309881,-97.750783
48,177,600,2515,29.346699,-97.542773
48,179,950100,4538,35.452669,-100.830184
48,179,950300,4325,35.560145,-100.96034
48,179,950400,4877,35.554436,-100.9764
48,179,950500,2771,35.545693,-100.956224
48,179,950600,2190,35.534717,-100.949993
48,179,950700,2175,35.536298,-100.975677
48,179,950800,1659,35.522661,-100.971951
48,181,101,4708,33.663262,-96.443691
48,181,102,3056,33.554916,-96.434404
48,181,200,2280,33.756999,-96.512513
48,181,302,4469,33.776605,-96.656559
48,181,303,4478,33.832178,-96.703079
48,181,304,3369,33.804529,-96.846469
48,181,400,2861,33.765494,-96.569158
48,181,501,3689,33.764778,-96.546386
48,181,502,1304,33.75324,-96.546923
48,181,600,3516,33.722684,-96.521271
48,181,700,3971,33.738805,-96.545774
48,181,800,5596,33.747041,-96.575127
48,181,901,3591,33.722665,-96.600816
48,181,902,6542,33.672819,-96.611815
48,181,1101,4196,33.64334,-96.677497
48,181,1102,6928,33.659469,-96.894194
48,181,1200,5892,33.651411,-96.626751
48,181,1300,3725,33.637478,-96.629275
48,181,1400,5521,33.65509,-96.587337
48,181,1500,6419,33.626996,-96.592216
48,181,1700,4816,33.621392,-96.624308
48,181,1801,6016,33.532601,-96.583451
48,181,1802,4767,33.479004,-96.465317
48,181,1803,5580,33.428062,-96.587534
48,181,1900,10515,33.520128,-96.78545
48,181,2000,3072,33.634798,-96.605411
48,183,200,5448,32.532844,-94.714907
48,183,300,4944,32.522485,-94.727796
48,183,401,3412,32.553362,-94.748576
48,183,402,3499,32.524881,-94.74753
48,183,501,4801,32.524157,-94.767669
48,183,502,4420,32.510505,-94.766712
48,183,600,7209,32.543234,-94.781603
48,183,700,5420,32.530023,-94.79902
48,183,800,7018,32.520346,-94.811304
48,183,900,3143,32.498002,-94.783163
48,183,1000,2672,32.508394,-94.726236
48,183,1100,4643,32.493821,-94.726526
48,183,1200,3022,32.478672,-94.722607
48,183,1300,4847,32.477598,-94.736523
48,183,1400,4013,32.468938,-94.74269
48,183,1500,4934,32.464279,-94.720459
48,183,10100,5997,32.589692,-94.773976
48,183,10200,7841,32.534829,-94.914267
48,183,10301,5023,32.553752,-94.813131
48,183,10302,5525,32.529506,-94.847193
48,183,10400,8417,32.428152,-94.927266
48,183,10500,4873,32.390084,-94.694362
48,183,10600,5674,32.386716,-94.84378
48,183,10700,4929,32.38919,-94.874785
48,183,980000,6,32.385275,-94.714305
48,185,180101,4397,30.359346,-96.07203
48,185,180102,4012,30.281871,-95.879975
48,185,180200,6660,30.394977,-96.035224
48,185,180301,4934,30.627189,-96.055882
48,185,180302,3675,30.708723,-95.910409
48,185,180400,2926,30.291924,-96.078517
48,187,210100,4463,29.582703,-97.957041
48,187,210200,4528,29.582238,-97.973061
48,187,210300,6221,29.566721,-97.974533
48,187,210400,3843,29.571008,-97.94275
48,187,210504,5708,29.615401,-97.970682
48,187,210505,4949,29.816146,-97.907201
48,187,210506,2744,29.726492,-97.867693
48,187,210507,4920,29.664789,-98.054104
48,187,210508,2662,29.711314,-97.97869
48,187,210603,1980,29.577837,-98.141576
48,187,210604,7557,29.609732,-98.206166
48,187,210606,3179,29.614517,-98.046772
48,187,210607,8024,29.666087,-98.109597
48,187,210608,3811,29.657509,-98.081771
48,187,210705,2997,29.560607,-98.259172
48,187,210706,4688,29.561445,-98.275667
48,187,210707,4254,29.57872,-98.289676
48,187,210708,6396,29.575352,-98.251127
48,187,210709,4516,29.586815,-98.277847
48,187,210710,3509,29.577694,-98.270543
48,187,210711,3235,29.595728,-98.263176
48,187,210712,4496,29.585857,-98.253801
48,187,210713,4462,29.608545,-98.249994
48,187,210714,6472,29.578289,-98.227413
48,187,210801,5052,29.539872,-97.986335
48,187,210803,3830,29.447344,-98.038966
48,187,210804,4029,29.540279,-98.122465
48,187,210901,5413,29.515589,-97.852518
48,187,210902,3595,29.557753,-97.912798
48,189,950100,5108,34.195159,-101.696297
48,189,950200,4415,34.205757,-101.715886
48,189,950300,6685,34.197221,-101.741443
48,189,950400,4792,34.190722,-101.728586
48,189,950500,3270,34.188165,-101.712246
48,189,950600,4828,34.188086,-101.72963
48,189,950700,3063,34.065927,-101.864447
48,189,950800,1430,33.875417,-101.60369
48,189,950900,2682,33.851663,-101.85966
48,191,950500,3353,34.658133,-100.604341
48,193,950100,2646,31.94657,-98.0439
48,193,950200,2422,31.641803,-98.131026
48,193,950300,3449,31.703116,-98.118736
48,195,950100,1774,36.273891,-101.416689
48,195,950300,3839,36.186223,-101.20738
48,197,950100,4139,34.283002,-99.694647
48,199,30100,3682,30.308296,-94.594727
48,199,30200,5609,30.154317,-94.365764
48,199,30300,10130,30.32753,-94.294809
48,199,30400,2378,30.37654,-94.314468
48,199,30501,4462,30.281533,-94.212293
48,199,30502,8191,30.238711,-94.202891
48,199,30600,3297,30.223855,-94.175697
48,199,30700,3793,30.33682,-94.16679
48,199,30800,4706,30.349294,-94.192769
48,199,30900,4233,30.396537,-94.191794
48,199,31000,4154,30.435939,-94.194258
48,201,100000,4690,29.758011,-95.360752
48,201,210100,9652,29.764166,-95.355027
48,201,210400,5328,29.785839,-95.360713
48,201,210500,4882,29.795368,-95.359064
48,201,210600,5497,29.806507,-95.364918
48,201,210700,2485,29.806882,-95.354508
48,201,210800,2753,29.788107,-95.345521
48,201,210900,1620,29.80355,-95.331165
48,201,211000,2039,29.796747,-95.331759
48,201,211100,6004,29.787008,-95.332701
48,201,211200,2831,29.796742,-95.320699
48,201,211300,5046,29.775993,-95.329256
48,201,211400,3690,29.768744,-95.32484
48,201,211500,6907,29.768872,-95.298848
48,201,211600,2811,29.781141,-95.310796
48,201,211700,3886,29.79878,-95.311284
48,201,211900,5225,29.783691,-95.299808
48,201,212300,5381,29.77808,-95.356482
48,201,212400,3216,29.780281,-95.297261
48,201,212500,3610,29.760962,-95.273701
48,201,220100,2097,29.816413,-95.34398
48,201,220200,3030,29.8169,-95.364598
48,201,220300,4509,29.824735,-95.366215
48,201,220400,5021,29.833183,-95.366743
48,201,220500,4288,29.838132,-95.380968
48,201,220600,3894,29.841375,-95.366991
48,201,220700,6317,29.834814,-95.34896
48,201,220800,3289,29.829913,-95.338794
48,201,220900,1852,29.846721,-95.338179
48,201,221000,4037,29.858347,-95.345373
48,201,221100,3598,29.858138,-95.355552
48,201,221200,5994,29.864342,-95.372639
48,201,221300,8593,29.852879,-95.372822
48,201,221400,6137,29.853643,-95.392437
48,201,221500,8259,29.865223,-95.39669
48,201,221600,9217,29.884281,-95.400387
48,201,221700,8245,29.882034,-95.379671
48,201,221800,4285,29.883151,-95.359723
48,201,221900,4888,29.880314,-95.348827
48,201,222000,2507,29.86936,-95.33758
48,201,222100,5621,29.880251,-95.336342
48,201,222200,3726,29.892714,-95.322585
48,201,222300,4512,29.896412,-95.344911
48,201,222401,3701,29.900503,-95.397202
48,201,222402,5906,29.909332,-95.389387
48,201,222501,2860,29.928093,-95.405041
48,201,222502,4025,29.923882,-95.391848
48,201,222503,6614,29.921993,-95.402536
48,201,222600,4947,29.935117,-95.401017
48,201,222700,5175,29.934899,-95.314728
48,201,222800,3561,29.912242,-95.36433
48,201,222900,7848,29.910978,-95.341829
48,201,223001,3591,29.906224,-95.318373
48,201,223002,3985,29.905729,-95.3284
48,201,223100,2111,29.925407,-95.31131
48,201,230100,1705,29.81647,-95.329238
48,201,230200,5054,29.821872,-95.307032
48,201,230300,1803,29.835154,-95.312301
48,201,230400,3719,29.82999,-95.326186
48,201,230500,4174,29.849364,-95.328249
48,201,230600,2572,29.844728,-95.310216
48,201,230700,2651,29.852698,-95.309262
48,201,230800,2805,29.838756,-95.29388
48,201,230900,4231,29.820331,-95.281254
48,201,231000,4282,29.840395,-95.278518
48,201,231100,4729,29.84028,-95.255949
48,201,231200,6698,29.85429,-95.249509
48,201,231300,4254,29.853747,-95.274249
48,201,231400,2379,29.861641,-95.289435
48,201,231500,2706,29.8597,-95.296741
48,201,231600,2822,29.862638,-95.30672
48,201,231700,3867,29.878614,-95.318143
48,201,231800,2764,29.877756,-95.306564
48,201,231900,6292,29.881723,-95.286765
48,201,232000,4050,29.89891,-95.285236
48,201,232100,2869,29.903983,-95.306117
48,201,232200,9437,29.929916,-95.275455
48,201,232301,8913,29.869026,-95.220637
48,201,232302,9020,29.855086,-95.201744
48,201,232401,7415,29.824008,-95.19197
48,201,232402,3714,29.812179,-95.188485
48,201,232403,4165,29.811972,-95.19941
48,201,232500,3135,29.803573,-95.241696
48,201,232600,3000,29.779056,-95.242569
48,201,232701,7235,29.781798,-95.223793
48,201,232702,5217,29.780821,-95.217035
48,201,232800,5201,29.786772,-95.203157
48,201,232900,7254,29.797784,-95.192998
48,201,233001,3133,29.796607,-95.183319
48,201,233002,3932,29.800433,-95.170479
48,201,233003,2235,29.793917,-95.171559
48,201,233101,4107,29.786525,-95.177737
48,201,233102,6676,29.780907,-95.165225
48,201,233103,5164,29.777012,-95.176049
48,201,233200,6232,29.780858,-95.191871
48,201,233300,4818,29.764133,-95.210706
48,201,233400,2757,29.77046,-95.242377
48,201,233500,7796,29.763298,-95.23967
48,201,233600,2127,29.74154,-95.258071
48,201,233701,5245,29.739156,-95.245196
48,201,233702,3000,29.739043,-95.235877
48,201,233703,2656,29.746363,-95.224287
48,201,240100,3557,29.947376,-95.403235
48,201,240400,6394,29.981432,-95.375889
48,201,240501,5418,29.95569,-95.394537
48,201,240502,5594,29.948884,-95.392618
48,201,240600,2657,29.950553,-95.40184
48,201,240701,13642,30.006672,-95.413835
48,201,240702,10524,29.978135,-95.40805
48,201,240801,5157,30.028665,-95.419001
48,201,240802,3912,30.029623,-95.378724
48,201,240901,8671,30.017577,-95.315774
48,201,240902,11756,30.015783,-95.295269
48,201,241000,8317,30.04143,-95.339865
48,201,241101,4542,30.062773,-95.386337
48,201,241102,11643,30.051746,-95.36519
48,201,241103,4298,30.047444,-95.380635
48,201,241200,6931,30.046503,-95.395908
48,201,241300,10947,30.069201,-95.424038
48,201,241400,7931,30.080757,-95.401895
48,201,241500,9146,29.963273,-95.30343
48,201,250100,7865,29.967231,-95.260103
48,201,250200,8428,29.945738,-95.261162
48,201,250301,8587,29.948193,-95.231284
48,201,250302,9742,29.973603,-95.208384
48,201,250401,12134,29.987047,-95.17671
48,201,250402,13962,29.984102,-95.164395
48,201,250500,5510,29.993652,-95.19209
48,201,250600,7606,29.990967,-95.258754
48,201,250701,5373,30.010239,-95.201304
48,201,250702,4563,30.003888,-95.180267
48,201,250800,8129,30.013579,-95.162735
48,201,250900,8569,30.048955,-95.154314
48,201,251000,2774,30.041025,-95.192591
48,201,251100,7400,30.039931,-95.232449
48,201,251200,5584,30.058584,-95.221123
48,201,251300,7159,30.058846,-95.200367
48,201,251401,2446,30.08054,-95.19087
48,201,251402,5924,30.073529,-95.200554
48,201,251501,4807,30.078244,-95.168925
48,201,251502,9419,30.061805,-95.174281
48,201,251503,2264,30.073611,-95.185371
48,201,251600,5750,30.096797,-95.116929
48,201,251700,8069,30.028414,-95.099003
48,201,251800,1847,29.964989,-95.026354
48,201,251901,9353,29.94864,-95.095167
48,201,251902,4778,29.916256,-95.085119
48,201,252000,11296,29.927119,-95.176229
48,201,252100,1720,29.880421,-95.141634
48,201,252200,7944,29.834808,-95.156358
48,201,252301,8862,29.795211,-95.151687
48,201,252302,11443,29.804761,-95.143873
48,201,252400,6976,29.78438,-95.143021
48,201,252500,4325,29.774324,-95.121566
48,201,252600,7552,29.79944,-95.109772
48,201,252700,4163,29.910711,-95.042802
48,201,252800,5882,29.865688,-95.043717
48,201,252900,7768,29.81815,-95.053306
48,201,253000,3888,29.81418,-95.020547
48,201,253100,8439,29.815431,-94.983234
48,201,253200,9429,29.786631,-94.961911
48,201,253300,3428,29.77528,-95.040783
48,201,253400,724,29.758677,-95.025572
48,201,253500,8382,29.775171,-95.001144
48,201,253600,5002,29.761991,-94.990738
48,201,253700,5227,29.76081,-94.970525
48,201,253800,7717,29.764104,-94.94815
48,201,253900,4416,29.746733,-94.939808
48,201,254000,3594,29.735403,-94.943517
48,201,254100,5141,29.744075,-94.957528
48,201,254200,3052,29.728912,-94.964276
48,201,254300,4917,29.742392,-94.971452
48,201,254400,3253,29.725327,-94.97601
48,201,254500,2356,29.733083,-94.999441
48,201,254600,4067,29.722625,-94.996972
48,201,254700,2029,29.720236,-94.95201
48,201,310100,5884,29.756459,-95.344617
48,201,310200,1463,29.742882,-95.35076
48,201,310300,4774,29.738639,-95.334757
48,201,310400,4084,29.749199,-95.330701
48,201,310500,4856,29.743855,-95.320151
48,201,310600,6025,29.731568,-95.325993
48,201,310700,4167,29.720678,-95.314618
48,201,310800,2490,29.730039,-95.312726
48,201,310900,5770,29.735865,-95.301254
48,201,311000,7111,29.744084,-95.300082
